comentarios,id_comentarios,nombre_canal,categoria,dummy_y
"Super amigo un saludo muy especial, y la verdad estoy siguiendo tus video amigo saludo desde bolivia.. La verdad stoy iniciando para ser letrista y tus videos me estan ayudando mucho. Que dios bendiga a ti y a tu familia y a tu trabajo gracias. Mi nombre es alexander valverde rea..",UgwvX9L1_DH6w0Fpo314AaABAg,ROTULOS IDEAS,dibujo,1
No pude descargar la aplicación Imagemeter. No la encuentro para el iPhone.,Ugz53PEAyQIzw9-WbPp4AaABAg,ROTULOS IDEAS,dibujo,1
"Exelente explicación, un pequeño comentario de diseño... 16:15, los iconos que señalan las secciones de la ferretería deberías de haberlos dibujado con el mismo grosor de línea, el primero y el tercero son de líneas mucho más delgadas de el segundo y cuarto dibujo..  con respeto hago el comentario.",UgwDLEj9cYPZ7ttMYrd4AaABAg,ROTULOS IDEAS,dibujo,1
Los vídeos de este compita están bien chulos.. sencillo. Siempre explica bien todo ,UgyC9MPBuv_zqD8AZhF4AaABAg,ROTULOS IDEAS,dibujo,1
mi saludos y respeto gracias por tus tutoriales me han servido de mucha ayuda!! para desempeñarme como rotulista exitos hermano.!,Ugw9txdMNvwh9mtOcnV4AaABAg,ROTULOS IDEAS,dibujo,1
"Buen día, con todo respeto. Me parece que también podrías utilizar un proyector con la computadora para proyectar el logotipo y sería muchísimo más fácil.",UgzjZde8JGXbxESCkB14AaABAg,ROTULOS IDEAS,dibujo,1
Tus videos contienen muy buena información!! Te deseo mucho mas éxito!,UgwwK6q6QG3aSQObC214AaABAg,ROTULOS IDEAS,dibujo,1
"Excelente video, me despejo la dudas a la hora de rotular fielmente logos o letras de marcas.",Ugxxpeysa59yIH_QECh4AaABAg,ROTULOS IDEAS,dibujo,1
"puras matemáticas ,tu muy bien, lo pondré en practica, gracias por enseñar",UgxNNq9pUGzpRrumxPB4AaABAg,ROTULOS IDEAS,dibujo,1
Yo rótulo con impresiones pego en forma de rompecabezas el logo y coloco papel carbón  inverso y calqueo el logo plasmandose el logo en la pared u otro forma de rotular es con un proyector realizandose en la noche el logo es la forma más fácil saludos,UgxntF2c9chKPYLCDwR4AaABAg,ROTULOS IDEAS,dibujo,1
Más fácil hago lo doble o 4 veces más lineas y me guio solo de vista pero se entiende la técnica y muy útil para principiantes saludos,UgyNC24sc9CkGtXK5pF4AaABAg,ROTULOS IDEAS,dibujo,1
"Muy útil la verdad, de nuevo gracias. Estimado maestro en cuánto a las pinturas, tratándose de exterior siempre se trabaja en las al aceite verdad, óleos, y ¿Qué tal de las para pintar casas?(si bien sé que las hay profesionales, para este uso específico y de carteles, que son de calidad, más caras, o bien caras de hecho y no fácil de conseguir si de la marca se trata), y como son óleos usar solventes y aditivos que son habituales para el tipo de pintura (hablaba del óleo para casas, pero en botes pequeños o medianos).
De antemano, muchas gracias.",Ugw0iXbELNoUTq-aJ1t4AaABAg,ROTULOS IDEAS,dibujo,1
"Una pregunta, supongo que eso es para principiantes no? O algún logo un poco complicado em mi caso en mis tiempos de rotulista ya tenia practica y pocas veces yo utilize la escala",UgxQC9aP8t6I2ahwEVZ4AaABAg,ROTULOS IDEAS,dibujo,1
Estás tierno bro..te falta caché....te faltan unos 20 añitos de práctica para alcanzarme,Ugx3lot02jr6KP3ucJ94AaABAg,ROTULOS IDEAS,dibujo,1
"Sencillo y muy práctico, excelente manera de empezar a hacer este tipo de trabajo, paciencia y mucho interés son la dosis necesarias... Buen tutorial",UgxlcsCph2Ax0TF_S1N4AaABAg,ROTULOS IDEAS,dibujo,1
Cuanta  HUMILDAD y cuanta EXCELENCIA!!  -  muchas gracias. muy buen video y muy bien explicado.,Ugx_9nkMqSup4L6ug894AaABAg,ROTULOS IDEAS,dibujo,1
Excelente trabajo soy jefe de una empresa en EEUU de publicidad y si viviera usted aquí le ofrecería trabajo por su profesión alidad,Ugw62arE9jAUwNf4QiV4AaABAg,ROTULOS IDEAS,dibujo,1
"Exelente vídeo me a ayudado mucho a mejorar , sigue a si y éxito !!",UgxQ1LO8Qw3LgDOhbV94AaABAg,ROTULOS IDEAS,dibujo,1
"Muy complicada tu informacion amigo yo soy rotulista y yo lo hago al puro calculo y nunca me a faltado ni sobrado espacios y mis letras me salen del mismo tamaño.
No jusgo pero cada quien adquiere su forma de trabajo.",Ugx1E20ceYLbgJA72794AaABAg,ROTULOS IDEAS,dibujo,1
excelente aporte este  sistema antiguo yo ahora las hago todo en Exel,UgxLfkOwxngiPHQ-dAt4AaABAg,ROTULOS IDEAS,dibujo,1
Buana tardes... Tengo duda de como trazar letras mayúsculas y minúsculas con el tipo de planilla que usa. Generalmente uso el molde tipo 8.,UgxL-IGl5GywczJTTIl4AaABAg,ROTULOS IDEAS,dibujo,1
Como sacar un arco de 10 mts si no tienes demasiada altura del suelo  para poder deslizar un hilo?,Ugz3lxKGrCrkioD7n4d4AaABAg,ROTULOS IDEAS,dibujo,1
"Puedes explicar mejor como sacas la medida del arco, como se saca un arco. No está bien explicado.",Ugxri2i-vcwBVcmJDmB4AaABAg,ROTULOS IDEAS,dibujo,1
De cual pintura usas hermano? Podrias asesorarme quiero decorar el cuarto de mis hijos y quisiera saber que pintura usar. Se te agradeceria. Gracias.,UgydyuH_2vm-RG48bmx4AaABAg,ROTULOS IDEAS,dibujo,1
"Una consulta quiero hacer mi nombre en un espacio de 16 cm., como calcular el ancho de cada letra y espacios",UgzyZIrKKnYkQMwWcFd4AaABAg,ROTULOS IDEAS,dibujo,1
"Jajajajajajaja k chafa, no eres rotulista men un verdadero rotulista hace las letras sin plantillas a pulso muy mal",Ugw5I-BStz3cj4CHd7F4AaABAg,ROTULOS IDEAS,dibujo,1
"Me gustan tus videos,  me suscribi , solo tienes que mejorar la calidad de audio de tus videos",UgyB-m7pTjceAvqU3sF4AaABAg,ROTULOS IDEAS,dibujo,1
Asi es.. La practica es muy importante- para crear confianza...,UgyExQ_MIN90zLjnvTF4AaABAg,ROTULOS IDEAS,dibujo,1
Excelente amigo!!! Una recomendación quita la música cuando estes explicando ya que se escucha muy poco tu voz,Ugy83Qd87go6X8C8rdV4AaABAg,ROTULOS IDEAS,dibujo,1
"Muy buen trabajo, muy buen tutorial. Saludos desde tampa florida.",UgwxNWN_qonCcK3YuqV4AaABAg,ROTULOS IDEAS,dibujo,1
Muy bien amigo continúa así... Te recomiendo bajar más el volumen de la música cuando hables.,Ugwj5pTFUf5Nrl51TYd4AaABAg,ROTULOS IDEAS,dibujo,1
Hola amigo cómo me puedo contactar contigo ....ayúdame a trazar una elipse,UgzJTMe3OsKgiA01qVl4AaABAg,ROTULOS IDEAS,dibujo,1
Lástima que sea un oficio que desapareció..se lo he querido enseñar a mis hijos..pero ya no es redituable .es una lastima..usábamos desde pincel hasta aerógrafo,UgxaR1NQt4T2xlCGqxR4AaABAg,ROTULOS IDEAS,dibujo,1
mucha practica buen delineado lo felicito eso se gana con mucha practica y estar bien de los nervios,UgyL5MAwQ50Xm_CLq754AaABAg,ROTULOS IDEAS,dibujo,1
"Bu3naas tardes amigo .saludarlo y agradecerle por canpartir su comocimiento gracias
Por regresarme esas ganas de en contrarme con la pintura ya que de ella e podido vivir . Pero con estos conocimientos las llebare a otro nivel saludos desde sinaloa . Y um saludo a lalo que el sr lo benidga",UgwJaQ7TDdVEH465xK14AaABAg,ROTULOS IDEAS,dibujo,1
que pincel es el mejor para rotular... y como hago para que no me chorree gotas,UgwtiSqkgibVPBrOF-h4AaABAg,ROTULOS IDEAS,dibujo,1
Maestro eres un genio con las letras... Me gustaría ver haciéndole el sombreado... un abrazo desde Paraguay,UgyqVCHxMg60woIzKLh4AaABAg,ROTULOS IDEAS,dibujo,1
buena tecnica.. deberia tener cientos de plantillas para cada tamaño,Ugws3SBPZgxMtJRXNJN4AaABAg,ROTULOS IDEAS,dibujo,1
Estimado amigo.Ahora en cuarentena es que estoy practicando rotular. Están muy interesantes tus consejos. Esa plantilla es muy útil.  voy a hacerme unas mas chicas ya que mis rótulos son pequeños. Voy a seguir practicando.  Desde Panamá te saluda un amigo.Jorge Cañatejorge2810.jca@gmail.comcel 6396-2297,UgyydugcnlKsXcPojBR4AaABAg,ROTULOS IDEAS,dibujo,1
"Saludos desde MTY, muy buen video para muchos les sirve está plantilla, para hacer un buen trabajo ,así como el tuyo camarada",UgwckOyfnu_rTIdeHTl4AaABAg,ROTULOS IDEAS,dibujo,1
"En estos casos prefiero usar el ""patrón"" ya que la diferencia es que se traza todo en papel, solo se centra en la pared se hace la transferencia y listo para pintarse. Gracias por compartir sus conocimientos siempre se aprende algo nuevo, espero con mis comentarios no ofender, trato de compartir experiencias y tips que se para poder ayudar en lo que se pueda a minimizar el tiempo invertido con los mismos resultados, recordemos que en un negocio  el tiempo es oro y mientras más rápido se termine el trabajo mayores las ganancias. Siga adelante con sus inspiradores vídeos. Me encantan verlos. Saludos desde Los Angeles California",Ugy7Q9YXC7uyiFPjD6F4AaABAg,ROTULOS IDEAS,dibujo,1
"Buena técnica usando la plantilla, aunque tengo mis dudas en ciertas medidas, pero eso es un toque personal, por ejemplo en las As mayúsculas, las líneas oblicuas se ven más anchas, el triangulo n de enmedio de la letra (Espacio negativo) en la parte de arriba es más angosto, es decir en la base la línea es ancha y arriba se hace más delgada, para que se vea de la misma proporción que las demás letras ñ, este es un efecto visual  y no una forma mecánica de la letra, de igual manera los espacios entre las letras van variando, no siempre es el mismo espacio por ejemplo una I seguida de una Y casi deben tocar en la parte superior debido al espacio negativo existente en la Y, y espacios entre letras con ""Stems"" o lineas verticales sólidas llevan más espacio entre ellas por ejemplo la ""ll"" estas van más separadas que algunas otras letras que son más ""abiertas"" qypdjvxw.",UgxjhuJ3DIxmykemPM14AaABAg,ROTULOS IDEAS,dibujo,1
"La práctica hace al maestro, y la pasión al artista,  saludos, increíble q con solo una plantilla hagas todo",Ugw1maibs3V4xgff9zN4AaABAg,ROTULOS IDEAS,dibujo,1
Exelente trabajo me gusto mucho dios lo bendiga  me gustaria saber la medida de la letra y he visto que utilizas una sola plantilla quiero hacer uno igual janer si me explivas como le hago hracias saludos,UgyOkaYD8UdE6ProgTd4AaABAg,ROTULOS IDEAS,dibujo,1
"Es medio chafa. La "" o"" debe de ser mas ancha que la R y la T y la L y la S. Fui rotulista muchos años.",Ugw5LYzsup0sbzpecWt4AaABAg,ROTULOS IDEAS,dibujo,1
"Es un auténtico lujo poder tener estos vídeos.  Muchísimas gracias por tu simpatía y grandes consejos...Voy a intentar seguir tus consejos.. feliz día,un abrazo enorme ",UgxI37U_B6VSbMuySgR4AaABAg,Arte Vivo y Divertido,dibujo,1
Cuando vas a hacer un nuevo los 10 mejores de arte vivo y divertido,UgyfqbFxlTRoT3obiTl4AaABAg,Arte Vivo y Divertido,dibujo,1
"Hola profe, se me hizo tarde... Saludos, un abrazo. Bendiciones   gracias gracias gracias... Soy su fan ️",UgyAPbcwVMkE1gUA2hl4AaABAg,Arte Vivo y Divertido,dibujo,1
muchas gracias yo dibuje el perro porque era una tarea de tecnologia y tenia que hacer una casa de perros y para rellenar la hoja dibuje esto,Ugy1VjbXbQjDM1u6AIN4AaABAg,Arte Vivo y Divertido,dibujo,1
Un gran maestro muchas gracias por compartir tus conocimientos y por enseñar los trucos y materiales a usar...saludos desde Valparaiso Chile ,UgxhnRRTyhHegr7UQ7B4AaABAg,Arte Vivo y Divertido,dibujo,1
"Me encanta, yo he perdido a mi perrita hace 2 meses y desde entonces la he dibujado varias veces, no había dibujado nada más que paisajes y flores con acrílico, porque el lápiz me parecía dificilísimo, pero desde que vi un tutorial tuyo de otro perrito que hiciste me animé.  Éstos dibujos me han consolado un poco, aunque sigo hechándola tanto de menos! Gracias por la forma de explicarte tan amena y te llevas mi like también ",Ugzfv0JxIgoAjbBh_4h4AaABAg,Arte Vivo y Divertido,dibujo,1
Excelente clase el dibujo está bonito pero me gusta la forma en que da la clase felicitaciones  mi estimado desde Ecuador  le saludo,UgzQpP9EaLgA-mscMup4AaABAg,Arte Vivo y Divertido,dibujo,1
 gracias por la explicación del sacapuntas...y por todo lo demás ,UgwbYt7bO9_O_6tBImB4AaABAg,Arte Vivo y Divertido,dibujo,1
"Llegue tarde pero no quiere decir que me pierda sus clace,no me cansare de darle las gracias por tan buenas enseñanzas,no tengo esos materiales dibujo con lo que puedo y tengo",UgwB85Fi8kLrLJZT1Vh4AaABAg,Arte Vivo y Divertido,dibujo,1
Dale que este año llegas al millón !! Saludos desde argentina,Ugx6w_UbrpJuDu1OfXx4AaABAg,Arte Vivo y Divertido,dibujo,1
"SOS genial Jose Manuel.
Cuando vas a hacer más marinas en acrílico?
Saludos desde Argentina",Ugyg_Vp0CZYSyP-qE7t4AaABAg,Arte Vivo y Divertido,dibujo,1
"Me gustó mucho,,este tutorial,me motivo para realizar un dibujo, lo intentaré,.",UgyJaeK3c0bvWpvBWmR4AaABAg,Arte Vivo y Divertido,dibujo,1
Con usted e aprendido a dibujar  gracias por esa paciencia q tiene para explicar desde cartagena Colombia,UgxQS9Qz81ipJYCQG2t4AaABAg,Arte Vivo y Divertido,dibujo,1
"Hola Jose, ¿qué tal su domingo? Sabe, anoche he dio a visitar a un amigo muy querido que hacía tantísimo tiempo no veía. La cosa es que, además de reencontrarme con él, lo he hecho con sus mascotas; una de ellas un pez. Vamos, que ese pececito se ve tan, pero tan bello que me han dado muchísimas ganas de dibujarlo. He buscado en el canal y no he encontrado aún ningún tutorial. ¿Lo apuntamos para algún momento? Ya estoy ansioso por conocer secretos y consejos para emular todo un escenario acuático con lápiz. Saludos Jose! Un gran abrazo!",Ugz88XMfB17vzs6_mNF4AaABAg,Arte Vivo y Divertido,dibujo,1
"""Una manìa que se le pasarà""
Dios mìo! Què poco empàtico e ignorante es este padre.
Pues mis hijos querìan aprender piano y yo hice un esfuerzo y comprè uno, y ahora aprenden. Y aunque no lleguen a ser pianistas este aprendizaje no tiene precio. Ojalà tambien se interesaran en el dibujo o la pintura. Estas cosas desarrollan la inteligencia y puede llegar a ser un plan b por si algùn dìa su carrera no les satisface o se quedan desempleados.
Este padre no sabe que gracias al arte impulsado por los Medici es que salimos de la oscura edad media y ya liberados pasamos a la filosofìa y desarrollamos la ciencia.
Las escuelas deben dar màs apoyo al arte como un medio de ejercitar y desarrollar la inteligencia de los estudiantes para otras diciplinas. Y serìa ademàs un ejercicio duvertido y que ocuparìa ese tiempo que pierden en las redes. Pero no veo que en ningùn paìs se den cuenta de ello y ven lo poco que dedican a las bellas artes como dinero botado.",UgyhxJU8eMbJhtnODQJ4AaABAg,Arte Vivo y Divertido,dibujo,1
"Com siempre Jose, dibujo fantástico y con un resultado fenomenal. Yo soy muy de rachas en casi todo, también en el dibujo, pero me encanta ver tus tutoriales. Desde Tarragona, moltes gràcies!!!",Ugyb-PR-3iqdTWuF-m94AaABAg,Arte Vivo y Divertido,dibujo,1
"Un paisaje muy, muy bonito. Gracias por la creatividad, la simpatía y el buen hacer que hay en todos tus videos. Espero al siguiente, mientras dibujo. ",UgzTyx2U0DltpysPJtx4AaABAg,Arte Vivo y Divertido,dibujo,1
Arte e vivo y divertido tú me inspirastes a dibujar quiero que dibujes un dinosaurio a lapiz,UgyBF4dTe9NcyV7Olsp4AaABAg,Arte Vivo y Divertido,dibujo,1
"Me ha encantado todo lo que has comentado sobre el dibujo y la escritura, pero es que además está en los mapas, los primeros que se hicieron eran unos dibujos, donde se representaban incluso personas, animales, etc, las máquinas diseñadas y dibujadas por Leonardo da Vinci son una maravilla, nuestro conocimiento del mundo anterior a la fotografía viene de la pintura...por no hablar de que dibujar en sí ya constituye una terapia que te ayuda a relajarte y a conectarte contigo y con el mundo, ayuda a la concentración, a la coordinación...bueno y podría seguir, pero no quiero soltar un rollo. Para mi en esta época de pandemia ha sido como una tabla de salvación a la que agarrarme en momento difíciles. Gracias al arte y gracias a ti por acercarnos a esta maravilla",UgyfEwAFLdY2na1Vgtx4AaABAg,Arte Vivo y Divertido,dibujo,1
Con tus tutoriales no solo nos enseñas a dibujar sino que además nos lo pasamos bien escuchándote. !Eres genial!,UgyMNovAyeQZJwDWeDh4AaABAg,Arte Vivo y Divertido,dibujo,1
"Yo soy principiante 
Me gustó tu bibujo  intenté dibujarlo y me salió así. 
No está como el tuyo,pero me gustó mucho",UgztN4OZj4NPtgc6bc94AaABAg,Arte Vivo y Divertido,dibujo,1
"Buenos días profe, tengo una super duda. Me compré un pack de lápices staedler de sanguíne, sepia y tostados pastel, supongo que conocerás este pack, el caso es que el blanco no me pinta y hay un lápiz que se llama lightning que no se para que sirve y tampoco pinta, que estoy haciendo mal?? Lo mismo me pasa con los blancos gelly roll. Porfa ayudame porque no lo entiendo. Gracias",Ugx5YMcdupY7SQjJjyB4AaABAg,Arte Vivo y Divertido,dibujo,1
"Bro pa cuando un tutorial de un barco de la segunda Guerra mundial, un yamato japonés uwu",Ugy2a61rJDkuEF4GJnN4AaABAg,Arte Vivo y Divertido,dibujo,1
"Me encantan tus vídeos siempre e aprendido y me encanta tu estilo de pintar 

Porfavor puedes hacer un vídeo de cómo hacer un zorro me encanta ese animal y ATI te va a salir geniel ",Ugy7v5bNdjYX5tB9eeR4AaABAg,Arte Vivo y Divertido,dibujo,1
"Es verdad, hay días que es mejor no hacerse caso. Gracias por los consejos.️",UgxBAIUvqMKg_fyj2Xd4AaABAg,Arte Vivo y Divertido,dibujo,1
"Maestro, siempre sus clases son vivas y divertidas , además de claras. Saludos cordiales desde Argentina!",UgzRNm5vFs-JRaR4BtR4AaABAg,Arte Vivo y Divertido,dibujo,1
Hola. Los acrílicos sobre papel se venden enmarcado o sin enmarcar? La otra pregunta es si alguna vez haz vendido un acrílico sobre papel que por la parte de atrás de la pintura tenga restos de pintura y si aún así se puede vender. Es que no se si eso le moleste al comprador.,UgxdtW5iHgdkZGtvNHB4AaABAg,Arte Vivo y Divertido,dibujo,1
"Muchísimas gracias!!aprendo muchísimo contigo,,!!,eres un magnífico maestro!!una pregunta,me puedes decir cómo sacar punta al difumino,,o no se saca?es una duda  q tengo hace mucho tiempo",Ugz-sB_CULNK4fMPkox4AaABAg,Arte Vivo y Divertido,dibujo,1
Hola soy un gran fan tuyo y tus vídeos me han ayudado mucho a lápiz pero me quiero introducir a lo que es la pintura acrílica algún consejo,Ugwyoj59YHpJ6oLPthx4AaABAg,Arte Vivo y Divertido,dibujo,1
"Muy didactico....¡¡ se aprende mucho, me gusta!!! Una pega....que hablas demasiado, a veces sobra tanta charleta, y distrae del dibujo",UgyBqCpVd0F6GZUO4VB4AaABAg,Arte Vivo y Divertido,dibujo,1
Hola me gusta como lo explica  lo haces con mucha pasiencia y simpatia,Ugxhscghiu2xSdIbvIp4AaABAg,Arte Vivo y Divertido,dibujo,1
Hola. ¿ Cómo se que precio poner a una pintura para venderla fuera de mi país? Podría usted responderme por favor. O decirme si tiene algún vídeo que hable sobre ello para verlo. Gracias  también quiero saber ¿Cómo protejo la pintura cuando la envío? En qué tipo de empaque?,UgwDxY3vQzTlDy4QfvN4AaABAg,Arte Vivo y Divertido,dibujo,1
Alguien me puede enviar el link de la imagen real del vídeo de Biilie por favor? En la descripción no está,UgyvYpcDK_St9KxAM3x4AaABAg,Arte Vivo y Divertido,dibujo,1
